id, name, abbrev, administrative_key, zipcode, url, country_id, institution_id, fax, phone, city_id, institutiontitle_id, institutiontype_id, other, state_id, addr
2902, Al-Anbar University, 368, 1, 1
2903, Al-Jami'at Al-Mustansiriyah, 368, 1, 1
2904, Al-Jami'at Al-Technologia, 368, 1, 1
2905, Al-Mansour University College, 368, 1, 1
2906, Al-Nahrain University, 368, 1, 1
2907, Al-Qadisiya University, 368, 1, 1
2908, Deyali University, 368, 1, 1
2909, Jami'at Al-Basrah, 368, 1, 1
2910, Jami'at Al-Kufa, 368, 1, 1
2911, Jami'at Al-Mosul, 368, 1, 1
2912, Jami'at Babil, 368, 1, 1
2913, Jami'at Baghdad, 368, 1, 1
2914, Karbala University, 368, 1, 1
2915, Kirkuk University, 368, 1, 1
2916, The Islamic University - Baghdad, 368, 1, 1
2917, Thi-Qar University, 368, 1, 1
2918, University of Tikrit, 368, 1, 1
2919, Wassit University, 368, 1, 1
2920, Zankoy Salahaddin, 368, 1, 1
2921, Zankoy Sulaimany, 368, 1, 1
2922, Zankuya Duhuk, 368, 1, 1
2923, All Hallows College, 372, 1, 1
2924, Burren College of Art, 372, 1, 1
2925, Ceol Acadamh Ríoga na hÉireann, 372, 1, 1
2926, Coláiste Mhuire Marino, 372, 1, 1
2927, Coláiste Oideachais Froebel, 372, 1, 1
2928, "Coláiste Phádraig, Droim Conrach", 372, 1, 1
2929, "Coláiste Phádraig, Má Nuad", 372, 1, 1
2930, Dublin Business School, 372, 1, 1
2931, "Dublin City University, Mater Dei Institute of Education", 372, 1, 1
2932, "Dún Laoghaire Institute of Art, Design and Technology", 372, 1, 1
2933, Dundalk Institute of Technology, 372, 1, 1
2934, Griffith College Cork, 372, 1, 1
2935, Griffith College Dublin, 372, 1, 1
2936, Hibernia College, 372, 1, 1
2937, Holy Ghost College (Theology and Philosophy), 372, 1, 1
2938, Institiúid Ard-Léinn Bhaile Átha Cliath, 372, 1, 1
2939, Institiúid Teicneolaíocht Átha Cliath, 372, 1, 1
2940, Institiúid Teicneolaíochta Baile Bhlainséir, 372, 1, 1
2941, Institiúid Teicneolaíochta Bhaile Átha Luain, 372, 1, 1
2942, Institiúid Teicneolaíochta Ceatharlach, 372, 1, 1
2943, Institiúid Teicneolaíochta Chorcaí, 372, 1, 1
2944, Institiúid Teicneolaíochta Leitir Ceanainn, 372, 1, 1
2945, Institiúid Teicneolaíochta na Gaillimhe-Maigh Eo, 372, 1, 1
2946, Institiúid Teicneolaíochta Sligeach, 372, 1, 1
2947, Institiúid Teicneolaíochta Tamhlacht, 372, 1, 1
2948, Institúid Teicneolaíochta Trá Lí, 372, 1, 1
2949, Irish Management Institute, 372, 1, 1
2950, Limerick Institute of Technology, 372, 1, 1
2951, Mid West Business Institute, 372, 1, 1
2952, National College of Ireland, 372, 1, 1
2953, "Ollscoil Átha Cliath, Coláiste na Tríonoíde", 372, 1, 1
2954, Ollscoil Chathair Bhaile Átha Cliath, 372, 1, 1
2955, Ollscoil Luimnigh, 372, 1, 1
2956, "Ollscoil Luimnigh, Coláiste Mhuire Gan Smál", 372, 1, 1
2957, Ollscoil na hÉireann, 372, 1, 1
2958, Saint Nicholas Montessori College Ireland, 372, 1, 1
2959, St Patrick's College, 372, 1, 1
2960, The Honorable Society of King's Inns, 372, 1, 1
2961, The Royal College of Physicians in Ireland, 372, 1, 1
2962, Waterford Institute of Technology, 372, 1, 1
2963, Háskóli Íslands, 352, 1, 1
2964, Háskólinn á Akureyri, 352, 1, 1
2965, Háskólinn í Reykjavík, 352, 1, 1
2966, Kennaraháskóli Íslands, 352, 1, 1
2967, Landbúnaðarháskóli Íslands, 352, 1, 1
2968, Listaháskóli Íslands, 352, 1, 1
2969, Vidskiptaháskólinn á Bifröst, 352, 1, 1
2970, Bar-Ilan University, 376, 1, 1
2971, Bezalel Academy of Art and Design, 376, 1, 1
2972, Ha'Universita Ha'Ivrit Bi'Yerushalayim, 376, 1, 1
2973, Ha'Universita Ha'Petuha, 376, 1, 1
2974, Hamaslool Ha'akademi shel Hamichlala Leminhal, 376, 1, 1
2975, Hamikhlalah Ha'academit Lehandassah Sami Shamoon, 376, 1, 1
2976, Machon Weizmann Lemada, 376, 1, 1
2977, Netanya Academic College, 376, 1, 1
2978, Technion-Machon Technologi Le' Israel, 376, 1, 1
2979, "The Academic College of Tel-Aviv, Yaffo", 376, 1, 1
2980, The Interdisciplinary Center, 376, 1, 1
2981, The Jerusalem  Academy of Music and Dance, 376, 1, 1
2982, The Zinman College of Physical Education and Sport Sciences at the Wingate Institute, 376, 1, 1
2983, Universitat Ben Gurion Ba-Negev, 376, 1, 1
2984, Universitat Haifa, 376, 1, 1
2985, Universitat Tel Aviv, 376, 1, 1
2986, Istituto Universitario 'Suor Orsola Benincasa' di Napoli, 380, 1, 1
2987, Istituto Universitario di Scienze Motorie, 380, 1, 1
2988, Libera Università 'Maria SS Assunta', 380, 1, 1
2989, "Libera Università degli Studi 'San Pio V', Roma", 380, 1, 1
2990, Libera Università di Bolzano, 380, 1, 1
2991, Libera Università di Lingue e Comunicazione IULM, 380, 1, 1
2992, Libera Università Internazionale degli Studi Sociali Guido Carli, 380, 1, 1
2993, Libera Università Mediterranea 'Jean Monnet', 380, 1, 1
2994, Libera Università Vita-Salute San Raffaele, 380, 1, 1
2995, Politecnico di Bari, 380, 1, 1
2996, Politecnico di Milano, 380, 1, 1
2997, Politecnico di Torino, 380, 1, 1
2998, Scuola Internazionale Superiore di Studi Avanzati di Trieste, 380, 1, 1
2999, Scuola Normale Superiore, 380, 1, 1
3000, Scuola Superiore 'Sant' Anna' di Studi Universitari e di Perfezionamento, 380, 1, 1
3001, Seconda Università degli Studi di Napoli, 380, 1, 1
3002, Università 'Magna Graecia' di Catanzaro, 380, 1, 1
3003, Università Ca' Foscari di Venezia, 380, 1, 1
3004, Università Campus Bio-Medico di Roma, 380, 1, 1
3005, Università Carlo Cattaneo, 380, 1, 1
3006, Università Cattolica del Sacro Cuore, 380, 1, 1
3007, Università Commerciale 'Luigi Bocconi', 380, 1, 1
3008, Università degli Studi 'Gabriele d'Annunzio' di Chieti - Pescara, 380, 1, 1
3009, Università degli Studi 'Mediterranea' di Reggio Calabria, 380, 1, 1
3010, Università degli Studi del Molise, 380, 1, 1
3011, Università degli Studi del Piemonte Orientale 'Amedeo Avogadro', 380, 1, 1
3012, Università degli Studi del Sannio-Benevento, 380, 1, 1
3013, Università degli Studi dell' Aquila, 380, 1, 1
3014, Università degli Studi dell' Insubria, 380, 1, 1
3015, Università degli Studi della Basilicata, 380, 1, 1
3016, Università degli Studi della Calabria, 380, 1, 1
3017, Università degli Studi della Tuscia, 380, 1, 1
3018, Università degli Studi di Bari, 380, 1, 1
3019, Università degli Studi di Bergamo, 380, 1, 1
3020, Università degli Studi di Brescia, 380, 1, 1
3021, Università degli Studi di Cagliari, 380, 1, 1
3022, Università degli Studi di Cassino, 380, 1, 1
3023, Università degli Studi di Ferrara, 380, 1, 1
3024, Università degli Studi di Firenze, 380, 1, 1
3025, Università degli Studi di Foggia, 380, 1, 1
3026, Università degli Studi di Genova, 380, 1, 1
3027, Università degli Studi di Lecce, 380, 1, 1
3028, Università degli Studi di Macerata, 380, 1, 1
3029, Università degli Studi di Messina, 380, 1, 1
3030, Università degli Studi di Milano, 380, 1, 1
3031, Università degli Studi di Milano-Bicocca, 380, 1, 1
3032, Università degli Studi di Modena e Reggio Emilia, 380, 1, 1
3033, Università degli Studi di Napoli 'Federico II', 380, 1, 1
3034, Università degli Studi di Napoli 'L'Orientale', 380, 1, 1
3035, Università degli Studi di Napoli 'Parthenope', 380, 1, 1
3036, Università degli Studi di Padova, 380, 1, 1
3037, Università degli Studi di Palermo, 380, 1, 1
3038, Università degli Studi di Parma, 380, 1, 1
3039, Università degli Studi di Pavia, 380, 1, 1
3040, Università degli Studi di Perugia, 380, 1, 1
3041, Università degli Studi di Roma 'La Sapienza', 380, 1, 1
3042, Università degli Studi di Roma Tre, 380, 1, 1
3043, Università degli Studi di Salerno, 380, 1, 1
3044, Università degli Studi di Sassari, 380, 1, 1
3045, Università degli Studi di Siena, 380, 1, 1
3046, Università degli Studi di Teramo, 380, 1, 1
3047, Università degli Studi di Torino, 380, 1, 1
3048, Università degli Studi di Trento, 380, 1, 1
3049, Università degli Studi di Trieste, 380, 1, 1
3050, Università degli Studi di Udine, 380, 1, 1
3051, Università degli Studi di Urbino 'Carlo Bo', 380, 1, 1
3052, Università degli Studi di Verona, 380, 1, 1
3053, Università della Val d'Aosta, 380, 1, 1
3054, Università di Bologna, 380, 1, 1
3055, Università di Camerino, 380, 1, 1
3056, Università di Catania, 380, 1, 1
3057, Università di Pisa, 380, 1, 1
3058, Università di Roma Tor Vergata, 380, 1, 1
3059, Università di Scienze Gastronomiche, 380, 1, 1
3060, Università Europea di Roma, 380, 1, 1
3061, Università IUAV di Venezia, 380, 1, 1
3062, Università per Stranieri di Perugia, 380, 1, 1
3063, Università per Stranieri di Siena, 380, 1, 1
3064, Università Politecnica delle Marche, 380, 1, 1
3065, Università Telematica Guglielmo Marconi, 380, 1, 1
3066, Università Telematica Leonardo da Vinci, 380, 1, 1
3067, Caribbean Graduate School of Theology, 388, 1, 1
3068, Northern Caribbean University, 388, 1, 1
3069, The University of the West Indies, 388, 1, 1
3070, "University of Technology, Jamaica", 388, 1, 1
3071, Aichi Daigaku, 392, 1, 1
3072, Aichi Gakuin Daigaku, 392, 1, 1
3073, Aichi Ika Daigaku, 392, 1, 1
3074, Aichi Kenritsu Daigaku, 392, 1, 1
3075, Aichi Kenritsu Geijutsu Daigaku, 392, 1, 1
3076, Aichi Kenritsu Kango Daigaku, 392, 1, 1
3077, Aichi Kogyo Daigaku, 392, 1, 1
3078, Aichi Kyoiku Daigaku, 392, 1, 1
3079, Aichi Shukutoku Daigaku, 392, 1, 1
3080, Aizu Daigaku, 392, 1, 1
3081, Ajia Daigaku, 392, 1, 1
3082, Akita Daigaku, 392, 1, 1
3083, Akita Kenritsu Daigaku, 392, 1, 1
3084, Aomori Daigaku, 392, 1, 1
3085, Aomori Kenritsu Hoken Daigaku, 392, 1, 1
3086, Aomori Koritsu Daigaku, 392, 1, 1
3087, Aoyama Gakuin Daigaku, 392, 1, 1
3088, Asahi Daigaku, 392, 1, 1
3089, Asahikawa Daigaku, 392, 1, 1
3090, Asahikawa Ika Daigaku, 392, 1, 1
3091, Asai Gakuen Daigaku, 392, 1, 1
3092, Ashikaga Kogyo Daigaku, 392, 1, 1
3093, Ashiya Daigaku, 392, 1, 1
3094, Azabu Daigaku, 392, 1, 1
3095, Baiko Gakuin Daigaku, 392, 1, 1
3096, Beppu Daigaku, 392, 1, 1
3097, Bukkyo Daigaku, 392, 1, 1
3098, Bunka Joshi Daigaku, 392, 1, 1
3099, Bunkyo Daigaku, 392, 1, 1
3100, Bunkyo Gakuin Daigaku, 392, 1, 1
3101, Bunsei Geijutsu Daigaku, 392, 1, 1
3102, Chiba Daigaku, 392, 1, 1
3103, Chiba Keizai Daigaku, 392, 1, 1
3104, Chiba Kogyo Daigaku, 392, 1, 1
3105, Chiba Shoka Daigaku, 392, 1, 1
3106, Chitose Kagaku Gijutsu Daigaku, 392, 1, 1
3107, Chubu Daigaku, 392, 1, 1
3108, Chubu Gakuin Daigaku, 392, 1, 1
3109, Chukyo Daigaku, 392, 1, 1
3110, Chukyo Joshi Daigaku, 392, 1, 1
3111, Chuo Daigaku, 392, 1, 1
3112, Daido Kogyo Daigaku, 392, 1, 1
3113, Daito Bunka Daigaku, 392, 1, 1
3114, Denki Tsushin Daigaku, 392, 1, 1
3115, Doho Daigaku, 392, 1, 1
3116, Dokkyo Daigaku, 392, 1, 1
3117, Dokkyo Ika Daigaku, 392, 1, 1
3118, Doshisha Daigaku, 392, 1, 1
3119, Doshisha Joshi Daigaku, 392, 1, 1
3120, Ehime Daigaku, 392, 1, 1
3121, Eichi Daigaku, 392, 1, 1
3122, Elizabeto Ongaku Daigaku, 392, 1, 1
3123, Ferisu Jogakuin Daigaku, 392, 1, 1
3124, Fujita Hoken'eisei Daigaku, 392, 1, 1
3125, Fukui Daigaku, 392, 1, 1
3126, Fukui Kenritsu Daigaku, 392, 1, 1
3127, Fukui Kogyo Daigaku, 392, 1, 1
3128, Fukuoka Daigaku, 392, 1, 1
3129, Fukuoka Jo Gakuin Daigaku, 392, 1, 1
3130, Fukuoka Joshi Daigaku, 392, 1, 1
3131, Fukuoka Kenritsu Daigaku, 392, 1, 1
3132, Fukuoka Kogyo Daigaku, 392, 1, 1
3133, Fukuoka Kyoiku Daigaku, 392, 1, 1
3134, Fukuoka Shika Daigaku, 392, 1, 1
3135, Fukushima Daigaku, 392, 1, 1
3136, Fukushima Kenritsu Ika Daigaku, 392, 1, 1
3137, Fukuyama Daigaku, 392, 1, 1
3138, Fukuyama Heisei Daigaku, 392, 1, 1
3139, Gakushuin Daigaku, 392, 1, 1
3140, Gifu Daigaku, 392, 1, 1
3141, Gifu Joshi Daigaku, 392, 1, 1
3142, Gifu Keizai Daigaku, 392, 1, 1
3143, Gifu Shotoku Gakuen Daigaku, 392, 1, 1
3144, Gifu Yakka Daigaku, 392, 1, 1
3145, Gunma Daigaku, 392, 1, 1
3146, Gunma Kenritsu Joshi Daigaku, 392, 1, 1
3147, Hachinohe Kogyo Daigaku, 392, 1, 1
3148, Hakuoh Daigaku, 392, 1, 1
3149, Hamamatsu Daigaku, 392, 1, 1
3150, Hamamatsu Ika Daigaku, 392, 1, 1
3151, Hanazono Daigaku, 392, 1, 1
3152, Hannan Daigaku, 392, 1, 1
3153, Heisei Kokusai Daigaku, 392, 1, 1
3154, Hijiyama Daigaku, 392, 1, 1
3155, Himeji Dokkyo Daigaku, 392, 1, 1
3156, Hirosaki Daigaku, 392, 1, 1
3157, Hiroshima Bunkyo Joshi Daigaku, 392, 1, 1
3158, Hiroshima Daigaku, 392, 1, 1
3159, Hiroshima Jogakuin Daigaku, 392, 1, 1
3160, Hiroshima Keizai Daigaku, 392, 1, 1
3161, Hiroshima Kenritsu Daigaku, 392, 1, 1
3162, Hiroshima Kogyo Daigaku, 392, 1, 1
3163, Hiroshima Kokusai Daigaku, 392, 1, 1
3164, Hiroshima Kokusai Gakuin Daigaku, 392, 1, 1
3165, Hiroshima Shiritsu Daigaku, 392, 1, 1
3166, Hiroshima Shudo Daigaku, 392, 1, 1
3167, Hiroshima-Denki Daigaku, 392, 1, 1
3168, Hitotsubashi Daigaku, 392, 1, 1
3169, Hokkai-Gakuen Daigaku, 392, 1, 1
3170, Hokkaido Daigaku, 392, 1, 1
3171, Hokkaido Iryo Daigaku, 392, 1, 1
3172, Hokkaido Joho Daigaku, 392, 1, 1
3173, Hokkaido Kogyo Daigaku, 392, 1, 1
3174, Hokkaido Kyoiku Daigaku, 392, 1, 1
3175, Hokkaido Tokai Daigaku, 392, 1, 1
3176, Hokkaido Yakka Daigaku, 392, 1, 1
3177, Hokuriku Daigaku, 392, 1, 1
3178, Hokuriku Sentan Kagaku Gijutsu Daigakuin Daigaku, 392, 1, 1
3179, Hokusei Gakuen Daigaku, 392, 1, 1
3180, Hosei Daigaku, 392, 1, 1
3181, Hoshi Daigaku, 392, 1, 1
3182, Hoso Daigaku, 392, 1, 1
3183, Hyogo Daigaku, 392, 1, 1
3184, Hyogo Daigaku, 392, 1, 1
3185, Hyogo Ika Daigaku, 392, 1, 1
3186, Hyogo Kyoiku Daigaku, 392, 1, 1
3187, Ibaraki Daigaku, 392, 1, 1
3188, Ibaraki Kirisutokyo Daigaku, 392, 1, 1
3189, Ibaraki-Kenritsu Iryô Daigaku, 392, 1, 1
3190, Ishinomaki Senshu Daigaku, 392, 1, 1
3191, Iwaki Meisei Daigaku, 392, 1, 1
3192, Iwate Daigaku, 392, 1, 1
3193, Iwate Ika Daigaku, 392, 1, 1
3194, Iwate Kenritsu Daigaku, 392, 1, 1
3195, Jichi Ika Daigaku, 392, 1, 1
3196, Jissen Joshi Daigaku, 392, 1, 1
3197, Jobu Daigaku, 392, 1, 1
3198, Jochi Daigaku, 392, 1, 1
3199, Joetsu Kyoiku Daigaku, 392, 1, 1
3200, Joho Kagaku Geijutsu Daigakuin Daigaku, 392, 1, 1
3201, Josai Daigaku, 392, 1, 1
3202, Josai Kokusai Daigaku, 392, 1, 1
3203, Joshi Bijutsu Daigaku, 392, 1, 1
3204, Joshi Eiyo Daigaku, 392, 1, 1
3205, Juntendo Daigaku, 392, 1, 1
3206, Kagawa Daigaku, 392, 1, 1
3207, Kagoshima Daigaku, 392, 1, 1
3208, Kagoshima Kokusai Daigaku, 392, 1, 1
3209, Kanagawa Daigaku, 392, 1, 1
3210, Kanagawa Koka Daigaku, 392, 1, 1
3211, Kanagawa Shika Daigaku, 392, 1, 1
3212, Kanazawa Bijutsu Kogei Daigaku, 392, 1, 1
3213, Kanazawa Daigaku, 392, 1, 1
3214, Kanazawa Gakuin Daigaku, 392, 1, 1
3215, Kanazawa Ika Daigaku, 392, 1, 1
3216, Kanazawa Kogyo Daigaku, 392, 1, 1
3217, Kanda Gaigo Daigaku, 392, 1, 1
3218, Kanoya Taiiku Daigaku, 392, 1, 1
3219, Kansai Daigaku, 392, 1, 1
3220, Kansai Gaikokugo Daigaku, 392, 1, 1
3221, Kansai Ika Daigaku, 392, 1, 1
3222, Kanto Gakuen Daigaku, 392, 1, 1
3223, Kanto Gakuin Daigaku, 392, 1, 1
3224, Kawamura Gakuen Joshi Daigaku, 392, 1, 1
3225, Kawasaki Ika Daigaku, 392, 1, 1
3226, Kawasaki Iryo Fukushi Daigaku, 392, 1, 1
3227, Keio Gijuku Daigaku, 392, 1, 1
3228, Keisen Jogakuen Daigaku, 392, 1, 1
3229, Kenritsu Nagasaki Siebold Daigaku, 392, 1, 1
3230, Kibi Kokusai Daigaku (Okayama), 392, 1, 1
3231, Kinjo Gakuin Daigaku, 392, 1, 1
3232, Kinki Daigaku, 392, 1, 1
3233, Kitakyushu Daigaku, 392, 1, 1
3234, Kitami Kogyo Daigaku, 392, 1, 1
3235, Kitasato Daigaku, 392, 1, 1
3236, Kobe Daigaku, 392, 1, 1
3237, Kobe Gakuin Daigaku, 392, 1, 1
3238, Kobe Geijutsu Koka Daigaku, 392, 1, 1
3239, Kobe Jogakuin Daigaku, 392, 1, 1
3240, Kobe Joshi Daigaku, 392, 1, 1
3241, Kobe Yakka Daigaku, 392, 1, 1
3242, Kobeshi Gaikokugo Daigaku, 392, 1, 1
3243, Kochi Daigaku, 392, 1, 1
3244, Kochi Joshi Daigaku, 392, 1, 1
3245, Kochi Koka Daigaku, 392, 1, 1
3246, Kogakkan Daigaku, 392, 1, 1
3247, Kogakuin Daigaku, 392, 1, 1
3248, Kokugakuin Daigaku, 392, 1, 1
3249, Kokuritsu Daigaku Houjin Osaka Daigaku, 392, 1, 1
3250, Kokusai Budo Daigaku, 392, 1, 1
3251, Kokusai Bukkyogaku Daigakuin Daigaku, 392, 1, 1
3252, Kokusai Daigaku, 392, 1, 1
3253, Kokusai Iryo Fukushi Daigaku, 392, 1, 1
3254, Kokusai Kirisutokyo Daigaku, 392, 1, 1
3255, Kokushikan Daigaku, 392, 1, 1
3256, Komazawa Daigaku, 392, 1, 1
3257, Konan Daigaku, 392, 1, 1
3258, Konan Joshi Daigaku, 392, 1, 1
3259, Koriyama Joshi Daigaku, 392, 1, 1
3260, Koshien Daigaku, 392, 1, 1
3261, Kouritu Hakodate Mirai Daigaku, 392, 1, 1
3262, Koyasan Daigaku, 392, 1, 1
3263, Kumamoto Daigaku, 392, 1, 1
3264, Kumamoto Gakuen Daigaku, 392, 1, 1
3265, Kumamoto Kenritsu Daigaku, 392, 1, 1
3266, Kunitachi Ongaku Daigaku, 392, 1, 1
3267, Kurashiki Geijutsu Kagaku Daigaku, 392, 1, 1
3268, Kure Daigaku, 392, 1, 1
3269, Kurume Daigaku, 392, 1, 1
3270, Kurume Kogyo Daigaku, 392, 1, 1
3271, Kwansei Gakuin Daigaku, 392, 1, 1
3272, Kwassui Joshi Daigaku, 392, 1, 1
3273, Kyorin Daigaku, 392, 1, 1
3274, Kyoritsu Joshi Daigaku, 392, 1, 1
3275, Kyoritsu Yakka Daigaku, 392, 1, 1
3276, Kyoto Bunkyo Daigaku, 392, 1, 1
3277, Kyoto Daigaku, 392, 1, 1
3278, Kyoto Furitsu Daigaku, 392, 1, 1
3279, Kyoto Furitsu Ika Daigaku, 392, 1, 1
3280, Kyoto Gaikokugo Daigaku, 392, 1, 1
3281, Kyoto Gakuen Daigaku, 392, 1, 1
3282, Kyoto Joho Daigakuin Daigaku, 392, 1, 1
3283, Kyoto Joshi Daigaku, 392, 1, 1
3284, Kyoto Kogei Seni Daigaku, 392, 1, 1
3285, Kyoto Koka Joshi Daigaku, 392, 1, 1
3286, Kyoto Kyoiku Daigaku, 392, 1, 1
3287, Kyoto Notoru Damu Daigaku, 392, 1, 1
3288, Kyoto Sangyo Daigaku, 392, 1, 1
3289, Kyoto Seika Daigaku, 392, 1, 1
3290, Kyoto Shiritsu Geijutsu Daigaku, 392, 1, 1
3291, Kyoto Tachibana Joshi Daigaku, 392, 1, 1
3292, Kyoto Yakka Daigaku, 392, 1, 1
3293, Kyoto Zokei Geijutsu Daigaku, 392, 1, 1
3294, Kyushu Daigaku, 392, 1, 1
3295, Kyushu Kogyo Daigaku, 392, 1, 1
3296, Kyushu Kokusai Daigaku, 392, 1, 1
3297, Kyushu Kyoritsu Daigaku, 392, 1, 1
3298, Kyushu Sangyo Daigaku, 392, 1, 1
3299, Kyushu Shika Daigaku, 392, 1, 1
3300, Kyushu Tokai Daigaku, 392, 1, 1
3301, Maebashi Koka Daigaku, 392, 1, 1
3302, Matsumoto Shika Daigaku, 392, 1, 1
3303, Matsusaka Daigaku, 392, 1, 1
3304, Matsuyama Daigaku, 392, 1, 1
3305, Meiji Daigaku, 392, 1, 1
3306, Meiji Gakuin Daigaku, 392, 1, 1
3307, Meiji Shinkyu Daigaku, 392, 1, 1
3308, Meiji Yakka Daigaku, 392, 1, 1
3309, Meijo Daigaku, 392, 1, 1
3310, Meikai Daigaku, 392, 1, 1
3311, Meisei Daigaku, 392, 1, 1
3312, Mejiro Daigaku, 392, 1, 1
3313, Mie Daigaku, 392, 1, 1
3314, Mie Kenritsu Kango Daigaku, 392, 1, 1
3315, Miyagi Daigaku, 392, 1, 1
3316, Miyagi Gakuin Joshi Daigaku, 392, 1, 1
3317, Miyagi Kyoiku Daigaku, 392, 1, 1
3318, Miyazaki Daigaku, 392, 1, 1
3319, Momoyama Gakuin Daigaku, 392, 1, 1
3320, Mukogawa Joshi Daigaku, 392, 1, 1
3321, Muroran Kogyo Daigaku, 392, 1, 1
3322, Musashi Daigaku, 392, 1, 1
3323, Musashi Kogyo Daigaku, 392, 1, 1
3324, Musashino Bijutsu Daigaku, 392, 1, 1
3325, Musashino Daigaku, 392, 1, 1
3326, Musashino Ongaku Daigaku, 392, 1, 1
3327, Naganoken Kango Daigaku, 392, 1, 1
3328, Nagaoka Gijutsukagaku Daigaku, 392, 1, 1
3329, Nagaoka Zokei Daigaku, 392, 1, 1
3330, Nagasaki Daigaku, 392, 1, 1
3331, Nagasaki Junshin Daigaku, 392, 1, 1
3332, Nagasaki Kenritsu Daigaku, 392, 1, 1
3333, Nagasaki Sogo Kagaku Daigaku, 392, 1, 1
3334, Nagoya Daigaku, 392, 1, 1
3335, Nagoya Gaikokugo Daigaku, 392, 1, 1
3336, Nagoya Gakuin Daigaku, 392, 1, 1
3337, Nagoya Geijutsu Daigaku, 392, 1, 1
3338, Nagoya Keizai Daigaku, 392, 1, 1
3339, Nagoya Kogyo Daigaku, 392, 1, 1
3340, Nagoya Ongaku Daigaku, 392, 1, 1
3341, Nagoya Shiritsu Daigaku, 392, 1, 1
3342, Nagoya Shoka Daigaku, 392, 1, 1
3343, Nakamura Gakuen Daigaku, 392, 1, 1
3344, Nanzan Daigaku, 392, 1, 1
3345, Nara Daigaku, 392, 1, 1
3346, Nara Joshi Daigaku, 392, 1, 1
3347, Nara Kenritsu Ika Daigaku, 392, 1, 1
3348, Nara Kyoiku Daigaku, 392, 1, 1
3349, Nara Sentan Kagakugijyutsu Daigakuin Daigaku, 392, 1, 1
3350, Naruto Kyoiku Daigaku, 392, 1, 1
3351, Nihon Daigaku, 392, 1, 1
3352, Nihon Fukushi Daigaku, 392, 1, 1
3353, Nihon Joshi Daigaku, 392, 1, 1
3354, Nihon Joshi Taiiku Daigaku, 392, 1, 1
3355, Nihon Jui Chikusan Daigaku, 392, 1, 1
3356, Nihon Sekijuji Kango Daigaku, 392, 1, 1
3357, Nihon Shakaijigyo Daigaku, 392, 1, 1
3358, Niigata Daigaku, 392, 1, 1
3359, Niigata Koka Daigaku, 392, 1, 1
3360, Niigata Yakka Daigaku, 392, 1, 1
3361, Nippon Ika Daigaku, 392, 1, 1
3362, Nippon Kogyo Daigaku, 392, 1, 1
3363, Nippon Shika Daigaku, 392, 1, 1
3364, Nippon Taiiku Daigaku, 392, 1, 1
3365, Nishikyushu Daigaku, 392, 1, 1
3366, Nishogakusha Daigaku, 392, 1, 1
3367, Notoru Damu Seishin Joshi Daigaku, 392, 1, 1
3368, Obihiro Chikusan Daigaku, 392, 1, 1
3369, Obirin Daigaku, 392, 1, 1
3370, Ochanomizu Joshi Daigaku, 392, 1, 1
3371, Ohtani Joshi Daigaku, 392, 1, 1
3372, Ohu Daigaku, 392, 1, 1
3373, Oita Daigaku, 392, 1, 1
3374, Oita Kenritsu Kango Kagaku Daigaku, 392, 1, 1
3375, Okayama Daigaku, 392, 1, 1
3376, Okayama Kenritsu Daigaku, 392, 1, 1
3377, Okayama Rika Daigaku, 392, 1, 1
3378, Okayama Shoka Daigaku, 392, 1, 1
3379, Okinawa Kenritsu Geijutsu Daigaku, 392, 1, 1
3380, Okinawa Kokusai Daigaku, 392, 1, 1
3381, Osaka Denkitsushin Daigaku, 392, 1, 1
3382, Osaka Furitsu Daigaku, 392, 1, 1
3383, Osaka Gaikokugo Daigaku, 392, 1, 1
3384, Osaka Gakuin Daigaku, 392, 1, 1
3385, Osaka Geijutsu Daigaku, 392, 1, 1
3386, Osaka Ika Daigaku, 392, 1, 1
3387, Osaka Keizai Daigaku, 392, 1, 1
3388, Osaka Kogyo Daigaku, 392, 1, 1
3389, Osaka Kokusai Daigaku, 392, 1, 1
3390, Osaka Kyoiku Daigaku, 392, 1, 1
3391, Osaka Ongaku Daigaku, 392, 1, 1
3392, Osaka Sangyo Daigaku, 392, 1, 1
3393, Osaka Shika Daigaku, 392, 1, 1
3394, Osaka Shiritsu Daigaku, 392, 1, 1
3395, Osaka Shogyo Daigaku, 392, 1, 1
3396, Osaka Taiiku Daigaku, 392, 1, 1
3397, Osaka Yakka Daigaku, 392, 1, 1
3398, Otani Daigaku, 392, 1, 1
3399, Otaru Shoka Daigaku, 392, 1, 1
3400, Otemae Daigaku, 392, 1, 1
3401, Otemon Gakuin Daigaku, 392, 1, 1
3402, Otsuma Joshi Daigaku, 392, 1, 1
3403, Puru Gakuin Daigaku, 392, 1, 1
3404, Rakuno Gakuen Daigaku, 392, 1, 1
3405, Reitaku Daigaku, 392, 1, 1
3406, Rikkyo Daigaku, 392, 1, 1
3407, Rissho Daigaku, 392, 1, 1
3408, Ritsumeikan Ajia Taiheiyou Daigaku, 392, 1, 1
3409, Ritsumeikan Daigaku, 392, 1, 1
3410, Ruteru Gakuin Daigaku, 392, 1, 1
3411, Ryukoku Daigaku, 392, 1, 1
3412, Ryukyu Daigaku, 392, 1, 1
3413, Ryutsu Kagaku Daigaku, 392, 1, 1
3414, Ryutsu-Keizai Daigaku, 392, 1, 1
3415, Saga Daigaku, 392, 1, 1
3416, Saitama Daigaku, 392, 1, 1
